prob,group,measure,solver,performance
1000-170,sophisticated-lkh,PAR10,ann_1_points,2.2497
1000-170,sophisticated-lkh,PQR10,ann_1_points,10.928
1000-178,sophisticated-lkh,PAR10,ann_1_points,5.767
1000-178,sophisticated-lkh,PQR10,ann_1_points,344.347
1000-192,sophisticated-lkh,PAR10,ann_1_points,101.71
1000-192,sophisticated-lkh,PQR10,ann_1_points,74.5835
1000-197,sophisticated-lkh,PAR10,ann_1_points,59.1252
1000-197,sophisticated-lkh,PQR10,ann_1_points,52.453
1000-2,sophisticated-lkh,PAR10,ann_1_points,1.4413
1000-2,sophisticated-lkh,PQR10,ann_1_points,1.3825
1000-20,sophisticated-lkh,PAR10,ann_1_points,8.624
1000-20,sophisticated-lkh,PQR10,ann_1_points,14.6815
1000-220,sophisticated-lkh,PAR10,ann_1_points,1.2534
1000-220,sophisticated-lkh,PQR10,ann_1_points,1.217
1000-238,sophisticated-lkh,PAR10,ann_1_points,6.0245
1000-238,sophisticated-lkh,PQR10,ann_1_points,112.366
1000-246,sophisticated-lkh,PAR10,ann_1_points,89.4018
1000-246,sophisticated-lkh,PQR10,ann_1_points,37.724
1000-25,sophisticated-lkh,PAR10,ann_1_points,2.0517
1000-25,sophisticated-lkh,PQR10,ann_1_points,115.0845
1000-262,sophisticated-lkh,PAR10,ann_1_points,1.8108
1000-262,sophisticated-lkh,PQR10,ann_1_points,1.7465
1000-268,sophisticated-lkh,PAR10,ann_1_points,88.6544
1000-268,sophisticated-lkh,PQR10,ann_1_points,52.056
1000-287,sophisticated-lkh,PAR10,ann_1_points,1.2577
1000-287,sophisticated-lkh,PQR10,ann_1_points,1.2
1000-294,sophisticated-lkh,PAR10,ann_1_points,114.353
1000-294,sophisticated-lkh,PQR10,ann_1_points,201.8895
1000-306,sophisticated-lkh,PAR10,ann_1_points,2.0526
1000-306,sophisticated-lkh,PQR10,ann_1_points,245.9255
1000-311,sophisticated-lkh,PAR10,ann_1_points,3.5339
1000-311,sophisticated-lkh,PQR10,ann_1_points,2.649
1000-32,sophisticated-lkh,PAR10,ann_1_points,1.6108
1000-32,sophisticated-lkh,PQR10,ann_1_points,84.8885
1000-328,sophisticated-lkh,PAR10,ann_1_points,296.8375
1000-328,sophisticated-lkh,PQR10,ann_1_points,164.1895
1000-336,sophisticated-lkh,PAR10,ann_1_points,2.0824
1000-336,sophisticated-lkh,PQR10,ann_1_points,349.109
1000-339,sophisticated-lkh,PAR10,ann_1_points,85.8574
1000-339,sophisticated-lkh,PQR10,ann_1_points,64.29
1000-344,sophisticated-lkh,PAR10,ann_1_points,109.7298
1000-344,sophisticated-lkh,PQR10,ann_1_points,86.86
1000-347,sophisticated-lkh,PAR10,ann_1_points,2.378
1000-347,sophisticated-lkh,PQR10,ann_1_points,1.8265
1000-377,sophisticated-lkh,PAR10,ann_1_points,6.4828
1000-377,sophisticated-lkh,PQR10,ann_1_points,1.702
1000-392,sophisticated-lkh,PAR10,ann_1_points,9.6526
1000-392,sophisticated-lkh,PQR10,ann_1_points,102.436
1000-401,sophisticated-lkh,PAR10,ann_1_points,199.3271
1000-401,sophisticated-lkh,PQR10,ann_1_points,93.6585
1000-404,sophisticated-lkh,PAR10,ann_1_points,37.4492
1000-404,sophisticated-lkh,PQR10,ann_1_points,28.287
1000-405,sophisticated-lkh,PAR10,ann_1_points,20.8983
1000-405,sophisticated-lkh,PQR10,ann_1_points,14.808
1000-409,sophisticated-lkh,PAR10,ann_1_points,22.0703
1000-409,sophisticated-lkh,PQR10,ann_1_points,15.409
1000-412,sophisticated-lkh,PAR10,ann_1_points,14.3577
1000-412,sophisticated-lkh,PQR10,ann_1_points,8.5575
1000-415,sophisticated-lkh,PAR10,ann_1_points,175.5607
1000-415,sophisticated-lkh,PQR10,ann_1_points,182.871
1000-428,sophisticated-lkh,PAR10,ann_1_points,51.5255
1000-428,sophisticated-lkh,PQR10,ann_1_points,36.2025
1000-44,sophisticated-lkh,PAR10,ann_1_points,1.7715
1000-44,sophisticated-lkh,PQR10,ann_1_points,1.5535
1000-45,sophisticated-lkh,PAR10,ann_1_points,21.7966
1000-45,sophisticated-lkh,PQR10,ann_1_points,9.664
1000-468,sophisticated-lkh,PAR10,ann_1_points,6.6735
1000-468,sophisticated-lkh,PQR10,ann_1_points,47.2125
1000-469,sophisticated-lkh,PAR10,ann_1_points,187.1392
1000-469,sophisticated-lkh,PQR10,ann_1_points,150.3885
1000-489,sophisticated-lkh,PAR10,ann_1_points,4.5225
1000-489,sophisticated-lkh,PQR10,ann_1_points,6.608
1000-59,sophisticated-lkh,PAR10,ann_1_points,104.6834
1000-59,sophisticated-lkh,PQR10,ann_1_points,64.434
1000-67,sophisticated-lkh,PAR10,ann_1_points,86.5252
1000-67,sophisticated-lkh,PQR10,ann_1_points,59.6965
1000-71,sophisticated-lkh,PAR10,ann_1_points,674.2895
1000-71,sophisticated-lkh,PQR10,ann_1_points,421.0
1000-79,sophisticated-lkh,PAR10,ann_1_points,20.4827
1000-79,sophisticated-lkh,PQR10,ann_1_points,12.634
1000-98,sophisticated-lkh,PAR10,ann_1_points,6.5084
1000-98,sophisticated-lkh,PQR10,ann_1_points,3.939
1000-10,sophisticated-eax,PAR10,ann_1_points,3.4272
1000-10,sophisticated-eax,PQR10,ann_1_points,3.463
1000-100,sophisticated-eax,PAR10,ann_1_points,3.4749
1000-100,sophisticated-eax,PQR10,ann_1_points,3.104
1000-108,sophisticated-eax,PAR10,ann_1_points,3.0812
1000-108,sophisticated-eax,PQR10,ann_1_points,3.108
1000-13,sophisticated-eax,PAR10,ann_1_points,5.3471
1000-13,sophisticated-eax,PQR10,ann_1_points,3.393
1000-135,sophisticated-eax,PAR10,ann_1_points,3.9559
1000-135,sophisticated-eax,PQR10,ann_1_points,3.4015
1000-141,sophisticated-eax,PAR10,ann_1_points,2.9708
1000-141,sophisticated-eax,PQR10,ann_1_points,3.0595
1000-142,sophisticated-eax,PAR10,ann_1_points,4.7706
1000-142,sophisticated-eax,PQR10,ann_1_points,3.4985
1000-144,sophisticated-eax,PAR10,ann_1_points,3.3309
1000-144,sophisticated-eax,PQR10,ann_1_points,3.345
1000-149,sophisticated-eax,PAR10,ann_1_points,3.6283
1000-149,sophisticated-eax,PQR10,ann_1_points,3.1455
1000-162,sophisticated-eax,PAR10,ann_1_points,4.3355
1000-162,sophisticated-eax,PQR10,ann_1_points,3.3415
1000-167,sophisticated-eax,PAR10,ann_1_points,3.8674
1000-167,sophisticated-eax,PQR10,ann_1_points,3.346
1000-171,sophisticated-eax,PAR10,ann_1_points,2.7743
1000-171,sophisticated-eax,PQR10,ann_1_points,2.7915
1000-172,sophisticated-eax,PAR10,ann_1_points,4.2027
1000-172,sophisticated-eax,PQR10,ann_1_points,3.627
1000-18,sophisticated-eax,PAR10,ann_1_points,3.9409
1000-18,sophisticated-eax,PQR10,ann_1_points,3.2765
1000-181,sophisticated-eax,PAR10,ann_1_points,3.0209
1000-181,sophisticated-eax,PQR10,ann_1_points,3.0255
1000-182,sophisticated-eax,PAR10,ann_1_points,5.6274
1000-182,sophisticated-eax,PQR10,ann_1_points,4.991
1000-196,sophisticated-eax,PAR10,ann_1_points,3.0218
1000-196,sophisticated-eax,PQR10,ann_1_points,3.0905
1000-2,sophisticated-eax,PAR10,ann_1_points,3.3405
1000-2,sophisticated-eax,PQR10,ann_1_points,3.309
1000-217,sophisticated-eax,PAR10,ann_1_points,2.8973
1000-217,sophisticated-eax,PQR10,ann_1_points,3.027
1000-218,sophisticated-eax,PAR10,ann_1_points,2.8172
1000-218,sophisticated-eax,PQR10,ann_1_points,2.883
1000-220,sophisticated-eax,PAR10,ann_1_points,3.9158
1000-220,sophisticated-eax,PQR10,ann_1_points,3.4515
1000-236,sophisticated-eax,PAR10,ann_1_points,5.4721
1000-236,sophisticated-eax,PQR10,ann_1_points,3.3705
1000-239,sophisticated-eax,PAR10,ann_1_points,4.3682
1000-239,sophisticated-eax,PQR10,ann_1_points,3.168
1000-242,sophisticated-eax,PAR10,ann_1_points,4.0657
1000-242,sophisticated-eax,PQR10,ann_1_points,3.478
1000-249,sophisticated-eax,PAR10,ann_1_points,2.9932
1000-249,sophisticated-eax,PQR10,ann_1_points,2.9645
1000-250,sophisticated-eax,PAR10,ann_1_points,3.2097
1000-250,sophisticated-eax,PQR10,ann_1_points,3.2595
1000-251,sophisticated-eax,PAR10,ann_1_points,3.0974
1000-251,sophisticated-eax,PQR10,ann_1_points,3.109
1000-258,sophisticated-eax,PAR10,ann_1_points,2.7142
1000-258,sophisticated-eax,PQR10,ann_1_points,2.6875
1000-260,sophisticated-eax,PAR10,ann_1_points,3.7647
1000-260,sophisticated-eax,PQR10,ann_1_points,3.366
1000-272,sophisticated-eax,PAR10,ann_1_points,3.0899
1000-272,sophisticated-eax,PQR10,ann_1_points,3.1185
1000-281,sophisticated-eax,PAR10,ann_1_points,3.2731
1000-281,sophisticated-eax,PQR10,ann_1_points,3.2845
1000-282,sophisticated-eax,PAR10,ann_1_points,4.1629
1000-282,sophisticated-eax,PQR10,ann_1_points,3.118
1000-285,sophisticated-eax,PAR10,ann_1_points,3.2123
1000-285,sophisticated-eax,PQR10,ann_1_points,3.2505
1000-289,sophisticated-eax,PAR10,ann_1_points,3.357
1000-289,sophisticated-eax,PQR10,ann_1_points,3.417
1000-290,sophisticated-eax,PAR10,ann_1_points,3.1927
1000-290,sophisticated-eax,PQR10,ann_1_points,3.278
1000-298,sophisticated-eax,PAR10,ann_1_points,8.4846
1000-298,sophisticated-eax,PQR10,ann_1_points,8.745
1000-303,sophisticated-eax,PAR10,ann_1_points,3.3099
1000-303,sophisticated-eax,PQR10,ann_1_points,3.299
1000-319,sophisticated-eax,PAR10,ann_1_points,3.0595
1000-319,sophisticated-eax,PQR10,ann_1_points,3.0415
1000-332,sophisticated-eax,PAR10,ann_1_points,3.2115
1000-332,sophisticated-eax,PQR10,ann_1_points,3.2555
1000-34,sophisticated-eax,PAR10,ann_1_points,3.1424
1000-34,sophisticated-eax,PQR10,ann_1_points,3.1625
1000-35,sophisticated-eax,PAR10,ann_1_points,3.2623
1000-35,sophisticated-eax,PQR10,ann_1_points,3.222
1000-350,sophisticated-eax,PAR10,ann_1_points,5.3428
1000-350,sophisticated-eax,PQR10,ann_1_points,3.313
1000-357,sophisticated-eax,PAR10,ann_1_points,3.2129
1000-357,sophisticated-eax,PQR10,ann_1_points,3.2275
1000-361,sophisticated-eax,PAR10,ann_1_points,3.6596
1000-361,sophisticated-eax,PQR10,ann_1_points,3.0465
1000-383,sophisticated-eax,PAR10,ann_1_points,2.7329
1000-383,sophisticated-eax,PQR10,ann_1_points,2.8035
1000-39,sophisticated-eax,PAR10,ann_1_points,3.4443
1000-39,sophisticated-eax,PQR10,ann_1_points,3.5425
1000-390,sophisticated-eax,PAR10,ann_1_points,2.9801
1000-390,sophisticated-eax,PQR10,ann_1_points,3.0325
1000-391,sophisticated-eax,PAR10,ann_1_points,3.7881
1000-391,sophisticated-eax,PQR10,ann_1_points,3.369
1000-409,sophisticated-eax,PAR10,ann_1_points,3.1237
1000-409,sophisticated-eax,PQR10,ann_1_points,3.097
1000-41,sophisticated-eax,PAR10,ann_1_points,4.3428
1000-41,sophisticated-eax,PQR10,ann_1_points,3.085
1000-412,sophisticated-eax,PAR10,ann_1_points,3.7701
1000-412,sophisticated-eax,PQR10,ann_1_points,3.2515
1000-442,sophisticated-eax,PAR10,ann_1_points,15.4434
1000-442,sophisticated-eax,PQR10,ann_1_points,13.3525
1000-458,sophisticated-eax,PAR10,ann_1_points,6.1514
1000-458,sophisticated-eax,PQR10,ann_1_points,3.787
1000-465,sophisticated-eax,PAR10,ann_1_points,3.7384
1000-465,sophisticated-eax,PQR10,ann_1_points,3.274
1000-467,sophisticated-eax,PAR10,ann_1_points,3.6458
1000-467,sophisticated-eax,PQR10,ann_1_points,3.497
1000-47,sophisticated-eax,PAR10,ann_1_points,2.7904
1000-47,sophisticated-eax,PQR10,ann_1_points,2.7875
1000-488,sophisticated-eax,PAR10,ann_1_points,2.639
1000-488,sophisticated-eax,PQR10,ann_1_points,2.6125
1000-5,sophisticated-eax,PAR10,ann_1_points,3.7246
1000-5,sophisticated-eax,PQR10,ann_1_points,3.164
1000-82,sophisticated-eax,PAR10,ann_1_points,3.2035
1000-82,sophisticated-eax,PQR10,ann_1_points,3.189
1000-128,sophisticated-lkh,PAR10,ann_1_points,31.0121
1000-128,sophisticated-lkh,PQR10,ann_1_points,29.7405
1000-129,sophisticated-lkh,PAR10,ann_1_points,21.2124
1000-129,sophisticated-lkh,PQR10,ann_1_points,21.8935
1000-147,sophisticated-lkh,PAR10,ann_1_points,76.1302
1000-147,sophisticated-lkh,PQR10,ann_1_points,56.799
1000-148,sophisticated-lkh,PAR10,ann_1_points,1.4921
1000-148,sophisticated-lkh,PQR10,ann_1_points,1.433
1000-156,sophisticated-lkh,PAR10,ann_1_points,89.5178
1000-156,sophisticated-lkh,PQR10,ann_1_points,108.8245
1000-181,sophisticated-lkh,PAR10,ann_1_points,1.4558
1000-181,sophisticated-lkh,PQR10,ann_1_points,1.1845
1000-195,sophisticated-lkh,PAR10,ann_1_points,3.3127
1000-195,sophisticated-lkh,PQR10,ann_1_points,2.299
1000-210,sophisticated-lkh,PAR10,ann_1_points,185.1566
1000-210,sophisticated-lkh,PQR10,ann_1_points,189.436
1000-213,sophisticated-lkh,PAR10,ann_1_points,48.8885
1000-213,sophisticated-lkh,PQR10,ann_1_points,35.994
1000-227,sophisticated-lkh,PAR10,ann_1_points,33.218
1000-227,sophisticated-lkh,PQR10,ann_1_points,23.9435
1000-234,sophisticated-lkh,PAR10,ann_1_points,109.3366
1000-234,sophisticated-lkh,PQR10,ann_1_points,50.4085
1000-235,sophisticated-lkh,PAR10,ann_1_points,28.4878
1000-235,sophisticated-lkh,PQR10,ann_1_points,28.3915
1000-236,sophisticated-lkh,PAR10,ann_1_points,15.2552
1000-236,sophisticated-lkh,PQR10,ann_1_points,16.149
1000-239,sophisticated-lkh,PAR10,ann_1_points,50.3796
1000-239,sophisticated-lkh,PQR10,ann_1_points,35.2595
1000-240,sophisticated-lkh,PAR10,ann_1_points,57.8409
1000-240,sophisticated-lkh,PQR10,ann_1_points,43.811
1000-255,sophisticated-lkh,PAR10,ann_1_points,225.4577
1000-255,sophisticated-lkh,PQR10,ann_1_points,208.871
1000-282,sophisticated-lkh,PAR10,ann_1_points,48.8583
1000-282,sophisticated-lkh,PQR10,ann_1_points,51.455
1000-289,sophisticated-lkh,PAR10,ann_1_points,42.5923
1000-289,sophisticated-lkh,PQR10,ann_1_points,38.3055
1000-320,sophisticated-lkh,PAR10,ann_1_points,70.0633
1000-320,sophisticated-lkh,PQR10,ann_1_points,20.209
1000-33,sophisticated-lkh,PAR10,ann_1_points,244.3052
1000-33,sophisticated-lkh,PQR10,ann_1_points,229.408
1000-343,sophisticated-lkh,PAR10,ann_1_points,2.7793
1000-343,sophisticated-lkh,PQR10,ann_1_points,1.767
1000-363,sophisticated-lkh,PAR10,ann_1_points,146.4533
1000-363,sophisticated-lkh,PQR10,ann_1_points,125.255
1000-373,sophisticated-lkh,PAR10,ann_1_points,125.3563
1000-373,sophisticated-lkh,PQR10,ann_1_points,68.0805
1000-388,sophisticated-lkh,PAR10,ann_1_points,13.0863
1000-388,sophisticated-lkh,PQR10,ann_1_points,9.813
1000-395,sophisticated-lkh,PAR10,ann_1_points,29.2117
1000-395,sophisticated-lkh,PQR10,ann_1_points,24.1315
1000-396,sophisticated-lkh,PAR10,ann_1_points,644.8423
1000-396,sophisticated-lkh,PQR10,ann_1_points,452.32
1000-4,sophisticated-lkh,PAR10,ann_1_points,81.7577
1000-4,sophisticated-lkh,PQR10,ann_1_points,56.7815
1000-426,sophisticated-lkh,PAR10,ann_1_points,33.6903
1000-426,sophisticated-lkh,PQR10,ann_1_points,32.646
1000-437,sophisticated-lkh,PAR10,ann_1_points,49.2311
1000-437,sophisticated-lkh,PQR10,ann_1_points,48.6075
1000-439,sophisticated-lkh,PAR10,ann_1_points,1.5775
1000-439,sophisticated-lkh,PQR10,ann_1_points,1.2105
1000-467,sophisticated-lkh,PAR10,ann_1_points,37.7971
1000-467,sophisticated-lkh,PQR10,ann_1_points,30.902
1000-471,sophisticated-lkh,PAR10,ann_1_points,138.3683
1000-471,sophisticated-lkh,PQR10,ann_1_points,104.7025
1000-473,sophisticated-lkh,PAR10,ann_1_points,23.8485
1000-473,sophisticated-lkh,PQR10,ann_1_points,16.361
1000-479,sophisticated-lkh,PAR10,ann_1_points,22.3622
1000-479,sophisticated-lkh,PQR10,ann_1_points,22.4475
1000-480,sophisticated-lkh,PAR10,ann_1_points,17.7643
1000-480,sophisticated-lkh,PQR10,ann_1_points,15.509
1000-497,sophisticated-lkh,PAR10,ann_1_points,237.7485
1000-497,sophisticated-lkh,PQR10,ann_1_points,217.0635
1000-56,sophisticated-lkh,PAR10,ann_1_points,59.4929
1000-56,sophisticated-lkh,PQR10,ann_1_points,51.144
1000-6,sophisticated-lkh,PAR10,ann_1_points,57.9287
1000-6,sophisticated-lkh,PQR10,ann_1_points,42.2985
1000-69,sophisticated-lkh,PAR10,ann_1_points,44.4251
1000-69,sophisticated-lkh,PQR10,ann_1_points,44.827
1000-86,sophisticated-lkh,PAR10,ann_1_points,38.4991
1000-86,sophisticated-lkh,PQR10,ann_1_points,28.7795
1000-88,sophisticated-lkh,PAR10,ann_1_points,269.1237
1000-88,sophisticated-lkh,PQR10,ann_1_points,187.52
1000-112,sophisticated-eax,PAR10,ann_1_points,3.459
1000-112,sophisticated-eax,PQR10,ann_1_points,3.4415
1000-126,sophisticated-eax,PAR10,ann_1_points,4.641
1000-126,sophisticated-eax,PQR10,ann_1_points,3.8735
1000-133,sophisticated-eax,PAR10,ann_1_points,3.9995
1000-133,sophisticated-eax,PQR10,ann_1_points,3.8805
1000-145,sophisticated-eax,PAR10,ann_1_points,4.826
1000-145,sophisticated-eax,PQR10,ann_1_points,3.3865
1000-168,sophisticated-eax,PAR10,ann_1_points,3.3167
1000-168,sophisticated-eax,PQR10,ann_1_points,3.31
1000-17,sophisticated-eax,PAR10,ann_1_points,3.4315
1000-17,sophisticated-eax,PQR10,ann_1_points,3.4685
1000-184,sophisticated-eax,PAR10,ann_1_points,3.2081
1000-184,sophisticated-eax,PQR10,ann_1_points,3.072
1000-195,sophisticated-eax,PAR10,ann_1_points,3.3546
1000-195,sophisticated-eax,PQR10,ann_1_points,3.373
1000-198,sophisticated-eax,PAR10,ann_1_points,3.6036
1000-198,sophisticated-eax,PQR10,ann_1_points,3.036
1000-199,sophisticated-eax,PAR10,ann_1_points,2.7818
1000-199,sophisticated-eax,PQR10,ann_1_points,2.8315
1000-200,sophisticated-eax,PAR10,ann_1_points,3.2627
1000-200,sophisticated-eax,PQR10,ann_1_points,3.2345
1000-210,sophisticated-eax,PAR10,ann_1_points,2.9647
1000-210,sophisticated-eax,PQR10,ann_1_points,2.985
1000-216,sophisticated-eax,PAR10,ann_1_points,2.8645
1000-216,sophisticated-eax,PQR10,ann_1_points,2.8495
1000-221,sophisticated-eax,PAR10,ann_1_points,3.9354
1000-221,sophisticated-eax,PQR10,ann_1_points,3.4
1000-227,sophisticated-eax,PAR10,ann_1_points,4.1941
1000-227,sophisticated-eax,PQR10,ann_1_points,3.5925
1000-238,sophisticated-eax,PAR10,ann_1_points,3.0129
1000-238,sophisticated-eax,PQR10,ann_1_points,2.655
1000-246,sophisticated-eax,PAR10,ann_1_points,3.5292
1000-246,sophisticated-eax,PQR10,ann_1_points,3.505
1000-292,sophisticated-eax,PAR10,ann_1_points,4.0233
1000-292,sophisticated-eax,PQR10,ann_1_points,3.052
1000-294,sophisticated-eax,PAR10,ann_1_points,2.412
1000-294,sophisticated-eax,PQR10,ann_1_points,2.463
1000-31,sophisticated-eax,PAR10,ann_1_points,3.0319
1000-31,sophisticated-eax,PQR10,ann_1_points,3.019
1000-325,sophisticated-eax,PAR10,ann_1_points,3.4273
1000-325,sophisticated-eax,PQR10,ann_1_points,3.0325
1000-335,sophisticated-eax,PAR10,ann_1_points,3.0629
1000-335,sophisticated-eax,PQR10,ann_1_points,3.022
1000-355,sophisticated-eax,PAR10,ann_1_points,4.7713
1000-355,sophisticated-eax,PQR10,ann_1_points,4.1885
1000-367,sophisticated-eax,PAR10,ann_1_points,3.1832
1000-367,sophisticated-eax,PQR10,ann_1_points,3.2105
1000-368,sophisticated-eax,PAR10,ann_1_points,72.6583
1000-368,sophisticated-eax,PQR10,ann_1_points,41.7185
1000-371,sophisticated-eax,PAR10,ann_1_points,3.0835
1000-371,sophisticated-eax,PQR10,ann_1_points,3.1055
1000-389,sophisticated-eax,PAR10,ann_1_points,5.3344
1000-389,sophisticated-eax,PQR10,ann_1_points,3.969
1000-394,sophisticated-eax,PAR10,ann_1_points,210.279
1000-394,sophisticated-eax,PQR10,ann_1_points,121.151
1000-398,sophisticated-eax,PAR10,ann_1_points,2.4216
1000-398,sophisticated-eax,PQR10,ann_1_points,2.387
1000-399,sophisticated-eax,PAR10,ann_1_points,3.8225
1000-399,sophisticated-eax,PQR10,ann_1_points,3.4785
1000-417,sophisticated-eax,PAR10,ann_1_points,3.2992
1000-417,sophisticated-eax,PQR10,ann_1_points,3.3415
1000-42,sophisticated-eax,PAR10,ann_1_points,3.3868
1000-42,sophisticated-eax,PQR10,ann_1_points,3.4235
1000-434,sophisticated-eax,PAR10,ann_1_points,5.3682
1000-434,sophisticated-eax,PQR10,ann_1_points,4.0775
1000-450,sophisticated-eax,PAR10,ann_1_points,10.9053
1000-450,sophisticated-eax,PQR10,ann_1_points,9.0195
1000-471,sophisticated-eax,PAR10,ann_1_points,3.0164
1000-471,sophisticated-eax,PQR10,ann_1_points,3.0455
1000-473,sophisticated-eax,PAR10,ann_1_points,2.8605
1000-473,sophisticated-eax,PQR10,ann_1_points,2.8765
1000-478,sophisticated-eax,PAR10,ann_1_points,4.4559
1000-478,sophisticated-eax,PQR10,ann_1_points,3.9035
1000-485,sophisticated-eax,PAR10,ann_1_points,2.8417
1000-485,sophisticated-eax,PQR10,ann_1_points,2.897
1000-486,sophisticated-eax,PAR10,ann_1_points,3.2733
1000-486,sophisticated-eax,PQR10,ann_1_points,3.2565
1000-494,sophisticated-eax,PAR10,ann_1_points,3.2601
1000-494,sophisticated-eax,PQR10,ann_1_points,3.237
1000-500,sophisticated-eax,PAR10,ann_1_points,2.8114
1000-500,sophisticated-eax,PQR10,ann_1_points,2.866
1000-51,sophisticated-eax,PAR10,ann_1_points,3.9649
1000-51,sophisticated-eax,PQR10,ann_1_points,3.571
1000-78,sophisticated-eax,PAR10,ann_1_points,6.3929
1000-78,sophisticated-eax,PQR10,ann_1_points,3.8105
1000-87,sophisticated-eax,PAR10,ann_1_points,3.9279
1000-87,sophisticated-eax,PQR10,ann_1_points,2.9645
1000-98,sophisticated-eax,PAR10,ann_1_points,2.8187
1000-98,sophisticated-eax,PQR10,ann_1_points,2.8135
1000-99,sophisticated-eax,PAR10,ann_1_points,2.9241
1000-99,sophisticated-eax,PQR10,ann_1_points,2.951
1000-101,sophisticated-lkh,PAR10,ann_1_points,33.1262
1000-101,sophisticated-lkh,PQR10,ann_1_points,23.3525
1000-112,sophisticated-lkh,PAR10,ann_1_points,55.3828
1000-112,sophisticated-lkh,PQR10,ann_1_points,38.637
1000-117,sophisticated-lkh,PAR10,ann_1_points,46.6663
1000-117,sophisticated-lkh,PQR10,ann_1_points,27.743
1000-118,sophisticated-lkh,PAR10,ann_1_points,73.1361
1000-118,sophisticated-lkh,PQR10,ann_1_points,44.0915
1000-13,sophisticated-lkh,PAR10,ann_1_points,12.0831
1000-13,sophisticated-lkh,PQR10,ann_1_points,7.413
1000-130,sophisticated-lkh,PAR10,ann_1_points,18.1219
1000-130,sophisticated-lkh,PQR10,ann_1_points,9.8595
